0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,400,1250,0.1,10,10,50,22,8,5,2,20,4,2,3000,20,13.48,0.48,6.25,12.4
0.9,400,1250,0.1,10,10,50,22,8,5,2,20,4,2,3000,20,15.76,0.58,6.96,13
1.3,400,1500,0.1,10,10,50,22,8,5,2,20,4,2,3000,20,8.58,0.4,4.43,12.4
1.2,400,1500,0.1,10,10,50,22,8,5,2,20,4,2,3000,20,9.73,0.51,4.84,13.2
1.1,400,1500,0.1,10,10,50,22,8,5,2,20,4,2,3000,20,11.13,0.62,5.32,13.7
1,400,1500,0.1,10,10,50,22,8,5,2,20,4,2,3000,20,12.88,0.73,5.89,14.3
0.9,400,1500,0.1,10,10,50,22,8,5,2,20,4,2,3000,20,15.11,0.84,6.58,14.8
1.3,400,1750,0.1,10,10,50,22,8,5,2,20,4,2,3000,20,8.07,0.55,4.11,13.7
1.2,400,1750,0.1,10,10,50,22,8,5,2,20,4,2,3000,20,9.18,0.67,4.5,14.3
1.1,400,1750,0.1,10,10,50,22,8,5,2,20,4,2,3000,20,10.53,0.78,4.96,14.8
1,400,1750,0.1,10,10,50,22,8,5,2,20,4,2,3000,20,12.22,0.89,5.51,15.4
0.9,400,1750,0.1,10,10,50,22,8,5,2,20,4,2,3000,20,14.38,1,6.17,15.8
1.3,400,2000,0.1,10,10,50,22,8,5,2,20,4,2,3000,20,-,-,-,-
1.2,400,2000,0.1,10,10,50,22,8,5,2,20,4,2,3000,20,-,-,-,-
1.1,400,2000,0.1,10,10,50,22,8,5,2,20,4,2,3000,20,-,-,-,-
1,400,2000,0.1,10,10,50,22,8,5,2,20,4,2,3000,20,-,-,-,-
0.9,400,2000,0.1,10,10,50,22,8,5,2,20,4,2,3000,20,-,-,-,-
1.3,400,1250,0.1,10,10,50,20,8,5,2,20,4,2,3000,20,9.05,0.15,4.69,10
1.2,400,1250,0.1,10,10,50,20,8,5,2,20,4,2,3000,20,10.24,0.26,5.17,11
1.1,400,1250,0.1,10,10,50,20,8,5,2,20,4,2,3000,20,11.68,0.37,5.66,11.8
1,400,1250,0.1,10,10,50,20,8,5,2,20,4,2,3000,20,13.48,0.48,6.25,12.4
0.9,400,1250,0.1,10,10,50,20,8,5,2,20,4,2,3000,20,15.76,0.58,6.96,13
1.3,400,1500,0.1,10,10,50,20,8,5,2,20,4,2,3000,20,8.58,0.4,4.43,12.4
1.2,400,1500,0.1,10,10,50,20,8,5,2,20,4,2,3000,20,9.73,0.51,4.84,13.2
1.1,400,1500,0.1,10,10,50,20,8,5,2,20,4,2,3000,20,11.13,0.62,5.32,13.7
1,400,1500,0.1,10,10,50,20,8,5,2,20,4,2,3000,20,12.88,0.73,5.89,14.3
0.9,400,1500,0.1,10,10,50,20,8,5,2,20,4,2,3000,20,15.11,0.84,6.58,14.8
1.3,400,1750,0.1,10,10,50,20,8,5,2,20,4,2,3000,20,8.07,0.55,4.11,13.7
1.2,400,1750,0.1,10,10,50,20,8,5,2,20,4,2,3000,20,9.18,0.67,4.5,14.3
1.1,400,1750,0.1,10,10,50,20,8,5,2,20,4,2,3000,20,10.53,0.78,4.96,14.8
1,400,1750,0.1,10,10,50,20,8,5,2,20,4,2,3000,20,12.22,0.89,5.51,15.4
0.9,400,1750,0.1,10,10,50,20,8,5,2,20,4,2,3000,20,14.38,1,6.17,15.8
1.3,400,2000,0.1,10,10,50,20,8,5,2,20,4,2,3000,20,-,-,-,-
1.2,400,2000,0.1,10,10,50,20,8,5,2,20,4,2,3000,20,-,-,-,-
1.1,400,2000,0.1,10,10,50,20,8,5,2,20,4,2,3000,20,-,-,-,-
1,400,2000,0.1,10,10,50,20,8,5,2,20,4,2,3000,20,-,-,-,-
0.9,400,2000,0.1,10,10,50,20,8,5,2,20,4,2,3000,20,-,-,-,-
1.3,400,1250,0.1,10,10,50,18,8,5,2,20,4,2,3000,20,9.05,0.15,4.69,10
1.2,400,1250,0.1,10,10,50,18,8,5,2,20,4,2,3000,20,10.24,0.26,5.17,11
1.1,400,1250,0.1,10,10,50,18,8,5,2,20,4,2,3000,20,11.68,0.37,5.66,11.8
1,400,1250,0.1,10,10,50,18,8,5,2,20,4,2,3000,20,13.48,0.48,6.25,12.4
0.9,400,1250,0.1,10,10,50,18,8,5,2,20,4,2,3000,20,15.76,0.58,6.96,13
1.3,400,1500,0.1,10,10,50,18,8,5,2,20,4,2,3000,20,8.58,0.4,4.43,12.4
1.2,400,1500,0.1,10,10,50,18,8,5,2,20,4,2,3000,20,9.73,0.51,4.84,13.2
1.1,400,1500,0.1,10,10,50,18,8,5,2,20,4,2,3000,20,11.13,0.62,5.32,13.7
1,400,1500,0.1,10,10,50,18,8,5,2,20,4,2,3000,20,12.88,0.73,5.89,14.3
0.9,400,1500,0.1,10,10,50,18,8,5,2,20,4,2,3000,20,15.11,0.84,6.58,14.8
1.3,400,1750,0.1,10,10,50,18,8,5,2,20,4,2,3000,20,8.07,0.55,4.11,13.7
1.2,400,1750,0.1,10,10,50,18,8,5,2,20,4,2,3000,20,9.18,0.67,4.5,14.3
1.1,400,1750,0.1,10,10,50,18,8,5,2,20,4,2,3000,20,10.53,0.78,4.96,14.8
1,400,1750,0.1,10,10,50,18,8,5,2,20,4,2,3000,20,12.22,0.89,5.51,15.4
0.9,400,1750,0.1,10,10,50,18,8,5,2,20,4,2,3000,20,14.38,1,6.17,15.8
1.3,400,2000,0.1,10,10,50,18,8,5,2,20,4,2,3000,20,-,-,-,-
1.2,400,2000,0.1,10,10,50,18,8,5,2,20,4,2,3000,20,-,-,-,-
1.1,400,2000,0.1,10,10,50,18,8,5,2,20,4,2,3000,20,-,-,-,-
1,400,2000,0.1,10,10,50,18,8,5,2,20,4,2,3000,20,-,-,-,-
0.9,400,2000,0.1,10,10,50,18,8,5,2,20,4,2,3000,20,-,-,-,-
1.3,400,1250,0.1,10,10,50,22,8,4,2,20,4,2,3000,20,-,-,-,-
1.2,400,1250,0.1,10,10,50,22,8,4,2,20,4,2,3000,20,10.39,0.09,5,8.7
1.1,400,1250,0.1,10,10,50,22,8,4,2,20,4,2,3000,20,11.85,0.2,5.78,10.1
1,400,1250,0.1,10,10,50,22,8,4,2,20,4,2,3000,20,13.65,0.31,6.37,10.9
0.9,400,1250,0.1,10,10,50,22,8,4,2,20,4,2,3000,20,15.94,0.41,7.08,11.6
1.3,400,1500,0.1,10,10,50,22,8,4,2,20,4,2,3000,20,8.81,0.25,4.59,11.1
1.2,400,1500,0.1,10,10,50,22,8,4,2,20,4,2,3000,20,9.97,0.36,5,11.9
1.1,400,1500,0.1,10,10,50,22,8,4,2,20,4,2,3000,20,11.39,0.47,5.49,12.6
1,400,1500,0.1,10,10,50,22,8,4,2,20,4,2,3000,20,13.16,0.58,6.07,13.2
0.9,400,1500,0.1,10,10,50,22,8,4,2,20,4,2,3000,20,15.4,0.69,6.76,13.7
1.3,400,1750,0.1,10,10,50,22,8,4,2,20,4,2,3000,20,8.37,0.44,4.3,12.8
1.2,400,1750,0.1,10,10,50,22,8,4,2,20,4,2,3000,20,9.5,0.55,4.7,13.4
1.1,400,1750,0.1,10,10,50,22,8,4,2,20,4,2,3000,20,10.88,0.66,5.18,14
1,400,1750,0.1,10,10,50,22,8,4,2,20,4,2,3000,20,12.6,0.77,5.74,14.6
0.9,400,1750,0.1,10,10,50,22,8,4,2,20,4,2,3000,20,14.79,0.88,6.41,15.2
1.3,400,2000,0.1,10,10,50,22,8,4,2,20,4,2,3000,20,7.91,0.57,4.01,13.7
1.2,400,2000,0.1,10,10,50,22,8,4,2,20,4,2,3000,20,9,0.68,4.4,14.3
1.1,400,2000,0.1,10,10,50,22,8,4,2,20,4,2,3000,20,10.33,0.79,4.85,14.8
1,400,2000,0.1,10,10,50,22,8,4,2,20,4,2,3000,20,12,0.9,5.39,15.4
0.9,400,2000,0.1,10,10,50,22,8,4,2,20,4,2,3000,20,14.13,1.01,6.05,15.8
1.3,400,1250,0.1,10,10,50,20,8,4,2,20,4,2,3000,20,-,-,-,-
1.2,400,1250,0.1,10,10,50,20,8,4,2,20,4,2,3000,20,10.39,0.09,5,8.7
1.1,400,1250,0.1,10,10,50,20,8,4,2,20,4,2,3000,20,11.85,0.2,5.78,10.1
1,400,1250,0.1,10,10,50,20,8,4,2,20,4,2,3000,20,13.65,0.31,6.37,10.9
0.9,400,1250,0.1,10,10,50,20,8,4,2,20,4,2,3000,20,15.94,0.41,7.08,11.6
1.3,400,1500,0.1,10,10,50,20,8,4,2,20,4,2,3000,20,8.81,0.25,4.59,11.1
1.2,400,1500,0.1,10,10,50,20,8,4,2,20,4,2,3000,20,9.97,0.36,5,11.9
1.1,400,1500,0.1,10,10,50,20,8,4,2,20,4,2,3000,20,11.39,0.47,5.49,12.6
1,400,1500,0.1,10,10,50,20,8,4,2,20,4,2,3000,20,13.16,0.58,6.07,13.2
0.9,400,1500,0.1,10,10,50,20,8,4,2,20,4,2,3000,20,15.4,0.69,6.76,13.7
1.3,400,1750,0.1,10,10,50,20,8,4,2,20,4,2,3000,20,8.37,0.44,4.3,12.8
1.2,400,1750,0.1,10,10,50,20,8,4,2,20,4,2,3000,20,9.5,0.55,4.7,13.4
1.1,400,1750,0.1,10,10,50,20,8,4,2,20,4,2,3000,20,10.88,0.66,5.18,14
1,400,1750,0.1,10,10,50,20,8,4,2,20,4,2,3000,20,12.6,0.77,5.74,14.6
0.9,400,1750,0.1,10,10,50,20,8,4,2,20,4,2,3000,20,14.79,0.88,6.41,15.2
1.3,400,2000,0.1,10,10,50,20,8,4,2,20,4,2,3000,20,7.91,0.57,4.01,13.7
1.2,400,2000,0.1,10,10,50,20,8,4,2,20,4,2,3000,20,9,0.68,4.4,14.3
1.1,400,2000,0.1,10,10,50,20,8,4,2,20,4,2,3000,20,10.33,0.79,4.85,14.8
1,400,2000,0.1,10,10,50,20,8,4,2,20,4,2,3000,20,12,0.9,5.39,15.4
0.9,400,2000,0.1,10,10,50,20,8,4,2,20,4,2,3000,20,14.13,1.01,6.05,15.8
1.3,400,1250,0.1,10,10,50,18,8,4,2,20,4,2,3000,20,-,-,-,-
1.2,400,1250,0.1,10,10,50,18,8,4,2,20,4,2,3000,20,10.39,0.09,5,8.7
1.1,400,1250,0.1,10,10,50,18,8,4,2,20,4,2,3000,20,11.85,0.2,5.78,10.1
1,400,1250,0.1,10,10,50,18,8,4,2,20,4,2,3000,20,13.65,0.31,6.37,10.9
0.9,400,1250,0.1,10,10,50,18,8,4,2,20,4,2,3000,20,15.94,0.41,7.08,11.6
1.3,400,1500,0.1,10,10,50,18,8,4,2,20,4,2,3000,20,8.81,0.25,4.59,11.1
1.2,400,1500,0.1,10,10,50,18,8,4,2,20,4,2,3000,20,9.97,0.36,5,11.9
1.1,400,1500,0.1,10,10,50,18,8,4,2,20,4,2,3000,20,11.39,0.47,5.49,12.6
1,400,1500,0.1,10,10,50,18,8,4,2,20,4,2,3000,20,13.16,0.58,6.07,13.2
0.9,400,1500,0.1,10,10,50,18,8,4,2,20,4,2,3000,20,15.4,0.69,6.76,13.7
1.3,400,1750,0.1,10,10,50,18,8,4,2,20,4,2,3000,20,8.37,0.44,4.3,12.8
1.2,400,1750,0.1,10,10,50,18,8,4,2,20,4,2,3000,20,9.5,0.55,4.7,13.4
1.1,400,1750,0.1,10,10,50,18,8,4,2,20,4,2,3000,20,10.88,0.66,5.18,14
1,400,1750,0.1,10,10,50,18,8,4,2,20,4,2,3000,20,12.6,0.77,5.74,14.6
0.9,400,1750,0.1,10,10,50,18,8,4,2,20,4,2,3000,20,14.79,0.88,6.41,15.2
1.3,400,2000,0.1,10,10,50,18,8,4,2,20,4,2,3000,20,7.91,0.57,4.01,13.7
1.2,400,2000,0.1,10,10,50,18,8,4,2,20,4,2,3000,20,9,0.68,4.4,14.3
1.1,400,2000,0.1,10,10,50,18,8,4,2,20,4,2,3000,20,10.33,0.79,4.85,14.8
1,400,2000,0.1,10,10,50,18,8,4,2,20,4,2,3000,20,12,0.9,5.39,15.4
0.9,400,2000,0.1,10,10,50,18,8,4,2,20,4,2,3000,20,14.13,1.01,6.05,15.8
1.3,400,1250,0.1,10,10,50,22,8,3,2,20,4,2,3000,20,-,-,-,-
