0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.7,350,2500,0.1,10,10,50,20,7,6,2,15,4,2,2500,15,-,-,-,-
0.6,350,2500,0.1,10,10,50,20,7,6,2,15,4,2,2500,15,-,-,-,-
1,350,1500,0.1,10,10,50,18,7,6,2,15,4,2,2500,15,9.03,0.38,4.66,13.2
0.9,350,1500,0.1,10,10,50,18,7,6,2,15,4,2,2500,15,10.62,0.49,5.23,14
0.8,350,1500,0.1,10,10,50,18,7,6,2,15,4,2,2500,15,12.69,0.6,5.92,14.8
0.7,350,1500,0.1,10,10,50,18,7,6,2,15,4,2,2500,15,15.48,0.71,6.79,15.5
0.6,350,1500,0.1,10,10,50,18,7,6,2,15,4,2,2500,15,19.36,0.82,7.92,16.1
1,350,1750,0.1,10,10,50,18,7,6,2,15,4,2,2500,15,8.58,0.51,4.35,14.5
0.9,350,1750,0.1,10,10,50,18,7,6,2,15,4,2,2500,15,10.12,0.62,4.9,15.1
0.8,350,1750,0.1,10,10,50,18,7,6,2,15,4,2,2500,15,12.14,0.74,5.57,15.9
0.7,350,1750,0.1,10,10,50,18,7,6,2,15,4,2,2500,15,14.85,0.85,6.41,16.6
0.6,350,1750,0.1,10,10,50,18,7,6,2,15,4,2,2500,15,18.66,0.96,7.52,17.2
1,350,2000,0.1,10,10,50,18,7,6,2,15,4,2,2500,15,8.1,0.59,4.04,15.1
0.9,350,2000,0.1,10,10,50,18,7,6,2,15,4,2,2500,15,9.59,0.7,4.56,15.9
0.8,350,2000,0.1,10,10,50,18,7,6,2,15,4,2,2500,15,11.54,0.81,5.21,16.6
0.7,350,2000,0.1,10,10,50,18,7,6,2,15,4,2,2500,15,14.18,0.92,6.03,17.1
0.6,350,2000,0.1,10,10,50,18,7,6,2,15,4,2,2500,15,17.88,1.03,7.1,17.8
1,350,2250,0.1,10,10,50,18,7,6,2,15,4,2,2500,15,-,-,-,-
0.9,350,2250,0.1,10,10,50,18,7,6,2,15,4,2,2500,15,-,-,-,-
0.8,350,2250,0.1,10,10,50,18,7,6,2,15,4,2,2500,15,-,-,-,-
0.7,350,2250,0.1,10,10,50,18,7,6,2,15,4,2,2500,15,-,-,-,-
0.6,350,2250,0.1,10,10,50,18,7,6,2,15,4,2,2500,15,-,-,-,-
1,350,2500,0.1,10,10,50,18,7,6,2,15,4,2,2500,15,-,-,-,-
0.9,350,2500,0.1,10,10,50,18,7,6,2,15,4,2,2500,15,-,-,-,-
0.8,350,2500,0.1,10,10,50,18,7,6,2,15,4,2,2500,15,-,-,-,-
0.7,350,2500,0.1,10,10,50,18,7,6,2,15,4,2,2500,15,-,-,-,-
0.6,350,2500,0.1,10,10,50,18,7,6,2,15,4,2,2500,15,-,-,-,-
1,350,1500,0.1,10,10,50,16,7,6,2,15,4,2,2500,15,9.03,0.38,4.66,13.2
0.9,350,1500,0.1,10,10,50,16,7,6,2,15,4,2,2500,15,10.62,0.49,5.23,14
0.8,350,1500,0.1,10,10,50,16,7,6,2,15,4,2,2500,15,12.69,0.6,5.92,14.8
0.7,350,1500,0.1,10,10,50,16,7,6,2,15,4,2,2500,15,15.48,0.71,6.79,15.5
0.6,350,1500,0.1,10,10,50,16,7,6,2,15,4,2,2500,15,19.36,0.82,7.92,16.1
1,350,1750,0.1,10,10,50,16,7,6,2,15,4,2,2500,15,8.58,0.51,4.35,14.5
0.9,350,1750,0.1,10,10,50,16,7,6,2,15,4,2,2500,15,10.12,0.62,4.9,15.1
0.8,350,1750,0.1,10,10,50,16,7,6,2,15,4,2,2500,15,12.14,0.74,5.57,15.9
0.7,350,1750,0.1,10,10,50,16,7,6,2,15,4,2,2500,15,14.85,0.85,6.41,16.6
0.6,350,1750,0.1,10,10,50,16,7,6,2,15,4,2,2500,15,18.66,0.96,7.52,17.2
1,350,2000,0.1,10,10,50,16,7,6,2,15,4,2,2500,15,8.1,0.59,4.04,15.1
0.9,350,2000,0.1,10,10,50,16,7,6,2,15,4,2,2500,15,9.59,0.7,4.56,15.9
0.8,350,2000,0.1,10,10,50,16,7,6,2,15,4,2,2500,15,11.54,0.81,5.21,16.6
0.7,350,2000,0.1,10,10,50,16,7,6,2,15,4,2,2500,15,14.18,0.92,6.03,17.1
0.6,350,2000,0.1,10,10,50,16,7,6,2,15,4,2,2500,15,17.88,1.03,7.1,17.8
1,350,2250,0.1,10,10,50,16,7,6,2,15,4,2,2500,15,-,-,-,-
0.9,350,2250,0.1,10,10,50,16,7,6,2,15,4,2,2500,15,-,-,-,-
0.8,350,2250,0.1,10,10,50,16,7,6,2,15,4,2,2500,15,-,-,-,-
0.7,350,2250,0.1,10,10,50,16,7,6,2,15,4,2,2500,15,-,-,-,-
0.6,350,2250,0.1,10,10,50,16,7,6,2,15,4,2,2500,15,-,-,-,-
1,350,2500,0.1,10,10,50,16,7,6,2,15,4,2,2500,15,-,-,-,-
0.9,350,2500,0.1,10,10,50,16,7,6,2,15,4,2,2500,15,-,-,-,-
0.8,350,2500,0.1,10,10,50,16,7,6,2,15,4,2,2500,15,-,-,-,-
0.7,350,2500,0.1,10,10,50,16,7,6,2,15,4,2,2500,15,-,-,-,-
0.6,350,2500,0.1,10,10,50,16,7,6,2,15,4,2,2500,15,-,-,-,-
1,350,1500,0.1,10,10,50,20,7,5,2,15,4,2,2500,15,9.57,0.3,4.99,12.5
0.9,350,1500,0.1,10,10,50,20,7,5,2,15,4,2,2500,15,11.23,0.41,5.58,13.3
0.8,350,1500,0.1,10,10,50,20,7,5,2,15,4,2,2500,15,13.39,0.52,6.31,14
0.7,350,1500,0.1,10,10,50,20,7,5,2,15,4,2,2500,15,16.29,0.63,7.21,14.7
0.6,350,1500,0.1,10,10,50,20,7,5,2,15,4,2,2500,15,20.31,0.74,8.39,15.4
1,350,1750,0.1,10,10,50,20,7,5,2,15,4,2,2500,15,9.17,0.47,4.72,14
0.9,350,1750,0.1,10,10,50,20,7,5,2,15,4,2,2500,15,10.8,0.58,5.29,14.8
0.8,350,1750,0.1,10,10,50,20,7,5,2,15,4,2,2500,15,12.91,0.69,5.99,15.5
0.7,350,1750,0.1,10,10,50,20,7,5,2,15,4,2,2500,15,15.76,0.8,6.88,16.2
0.6,350,1750,0.1,10,10,50,20,7,5,2,15,4,2,2500,15,19.72,0.91,8.03,16.9
1,350,2000,0.1,10,10,50,20,7,5,2,15,4,2,2500,15,8.75,0.57,4.43,15.1
0.9,350,2000,0.1,10,10,50,20,7,5,2,15,4,2,2500,15,10.32,0.68,4.98,15.7
0.8,350,2000,0.1,10,10,50,20,7,5,2,15,4,2,2500,15,12.38,0.8,5.66,16.4
0.7,350,2000,0.1,10,10,50,20,7,5,2,15,4,2,2500,15,15.16,0.91,6.53,17.1
0.6,350,2000,0.1,10,10,50,20,7,5,2,15,4,2,2500,15,19.05,1.02,7.66,17.8
1,350,2250,0.1,10,10,50,20,7,5,2,15,4,2,2500,15,8.3,0.63,4.14,15.6
0.9,350,2250,0.1,10,10,50,20,7,5,2,15,4,2,2500,15,9.83,0.74,4.67,16.3
0.8,350,2250,0.1,10,10,50,20,7,5,2,15,4,2,2500,15,11.83,0.86,5.33,16.8
0.7,350,2250,0.1,10,10,50,20,7,5,2,15,4,2,2500,15,14.53,0.97,6.17,17.4
0.6,350,2250,0.1,10,10,50,20,7,5,2,15,4,2,2500,15,18.32,1.08,7.26,18.1
1,350,2500,0.1,10,10,50,20,7,5,2,15,4,2,2500,15,-,-,-,-
0.9,350,2500,0.1,10,10,50,20,7,5,2,15,4,2,2500,15,-,-,-,-
0.8,350,2500,0.1,10,10,50,20,7,5,2,15,4,2,2500,15,-,-,-,-
0.7,350,2500,0.1,10,10,50,20,7,5,2,15,4,2,2500,15,-,-,-,-
0.6,350,2500,0.1,10,10,50,20,7,5,2,15,4,2,2500,15,-,-,-,-
1,350,1500,0.1,10,10,50,18,7,5,2,15,4,2,2500,15,9.57,0.3,4.99,12.5
0.9,350,1500,0.1,10,10,50,18,7,5,2,15,4,2,2500,15,11.23,0.41,5.58,13.3
0.8,350,1500,0.1,10,10,50,18,7,5,2,15,4,2,2500,15,13.39,0.52,6.31,14
0.7,350,1500,0.1,10,10,50,18,7,5,2,15,4,2,2500,15,16.29,0.63,7.21,14.7
0.6,350,1500,0.1,10,10,50,18,7,5,2,15,4,2,2500,15,20.31,0.74,8.39,15.4
1,350,1750,0.1,10,10,50,18,7,5,2,15,4,2,2500,15,9.17,0.47,4.72,14
0.9,350,1750,0.1,10,10,50,18,7,5,2,15,4,2,2500,15,10.8,0.58,5.29,14.8
0.8,350,1750,0.1,10,10,50,18,7,5,2,15,4,2,2500,15,12.91,0.69,5.99,15.5
0.7,350,1750,0.1,10,10,50,18,7,5,2,15,4,2,2500,15,15.76,0.8,6.88,16.2
0.6,350,1750,0.1,10,10,50,18,7,5,2,15,4,2,2500,15,19.72,0.91,8.03,16.9
1,350,2000,0.1,10,10,50,18,7,5,2,15,4,2,2500,15,8.75,0.57,4.43,15.1
0.9,350,2000,0.1,10,10,50,18,7,5,2,15,4,2,2500,15,10.32,0.68,4.98,15.7
0.8,350,2000,0.1,10,10,50,18,7,5,2,15,4,2,2500,15,12.38,0.8,5.66,16.4
0.7,350,2000,0.1,10,10,50,18,7,5,2,15,4,2,2500,15,15.16,0.91,6.53,17.1
0.6,350,2000,0.1,10,10,50,18,7,5,2,15,4,2,2500,15,19.05,1.02,7.66,17.8
1,350,2250,0.1,10,10,50,18,7,5,2,15,4,2,2500,15,8.3,0.63,4.14,15.6
0.9,350,2250,0.1,10,10,50,18,7,5,2,15,4,2,2500,15,9.83,0.74,4.67,16.3
0.8,350,2250,0.1,10,10,50,18,7,5,2,15,4,2,2500,15,11.83,0.86,5.33,16.8
0.7,350,2250,0.1,10,10,50,18,7,5,2,15,4,2,2500,15,14.53,0.97,6.17,17.4
0.6,350,2250,0.1,10,10,50,18,7,5,2,15,4,2,2500,15,18.32,1.08,7.26,18.1
1,350,2500,0.1,10,10,50,18,7,5,2,15,4,2,2500,15,-,-,-,-
0.9,350,2500,0.1,10,10,50,18,7,5,2,15,4,2,2500,15,-,-,-,-
0.8,350,2500,0.1,10,10,50,18,7,5,2,15,4,2,2500,15,-,-,-,-
0.7,350,2500,0.1,10,10,50,18,7,5,2,15,4,2,2500,15,-,-,-,-
0.6,350,2500,0.1,10,10,50,18,7,5,2,15,4,2,2500,15,-,-,-,-
1,350,1500,0.1,10,10,50,16,7,5,2,15,4,2,2500,15,9.57,0.3,4.99,12.5
0.9,350,1500,0.1,10,10,50,16,7,5,2,15,4,2,2500,15,11.23,0.41,5.58,13.3
0.8,350,1500,0.1,10,10,50,16,7,5,2,15,4,2,2500,15,13.39,0.52,6.31,14
0.7,350,1500,0.1,10,10,50,16,7,5,2,15,4,2,2500,15,16.29,0.63,7.21,14.7
0.6,350,1500,0.1,10,10,50,16,7,5,2,15,4,2,2500,15,20.31,0.74,8.39,15.4
1,350,1750,0.1,10,10,50,16,7,5,2,15,4,2,2500,15,9.17,0.47,4.72,14
0.9,350,1750,0.1,10,10,50,16,7,5,2,15,4,2,2500,15,10.8,0.58,5.29,14.8
0.8,350,1750,0.1,10,10,50,16,7,5,2,15,4,2,2500,15,12.91,0.69,5.99,15.5
0.7,350,1750,0.1,10,10,50,16,7,5,2,15,4,2,2500,15,15.76,0.8,6.88,16.2
0.6,350,1750,0.1,10,10,50,16,7,5,2,15,4,2,2500,15,19.72,0.91,8.03,16.9
1,350,2000,0.1,10,10,50,16,7,5,2,15,4,2,2500,15,8.75,0.57,4.43,15.1
0.9,350,2000,0.1,10,10,50,16,7,5,2,15,4,2,2500,15,10.32,0.68,4.98,15.7
0.8,350,2000,0.1,10,10,50,16,7,5,2,15,4,2,2500,15,12.38,0.8,5.66,16.4
0.7,350,2000,0.1,10,10,50,16,7,5,2,15,4,2,2500,15,15.16,0.91,6.53,17.1
0.6,350,2000,0.1,10,10,50,16,7,5,2,15,4,2,2500,15,19.05,1.02,7.66,17.8
1,350,2250,0.1,10,10,50,16,7,5,2,15,4,2,2500,15,8.3,0.63,4.14,15.6
0.9,350,2250,0.1,10,10,50,16,7,5,2,15,4,2,2500,15,9.83,0.74,4.67,16.3
0.8,350,2250,0.1,10,10,50,16,7,5,2,15,4,2,2500,15,11.83,0.86,5.33,16.8
0.7,350,2250,0.1,10,10,50,16,7,5,2,15,4,2,2500,15,14.53,0.97,6.17,17.4
0.6,350,2250,0.1,10,10,50,16,7,5,2,15,4,2,2500,15,18.32,1.08,7.26,18.1
1,350,2500,0.1,10,10,50,16,7,5,2,15,4,2,2500,15,-,-,-,-
0.9,350,2500,0.1,10,10,50,16,7,5,2,15,4,2,2500,15,-,-,-,-
0.8,350,2500,0.1,10,10,50,16,7,5,2,15,4,2,2500,15,-,-,-,-
0.7,350,2500,0.1,10,10,50,16,7,5,2,15,4,2,2500,15,-,-,-,-
0.6,350,2500,0.1,10,10,50,16,7,5,2,15,4,2,2500,15,-,-,-,-
1,350,1500,0.1,10,10,50,20,7,4,2,15,4,2,2500,15,9.94,0.17,5.23,10.8
0.9,350,1500,0.1,10,10,50,20,7,4,2,15,4,2,2500,15,11.64,0.28,5.84,11.9
0.8,350,1500,0.1,10,10,50,20,7,4,2,15,4,2,2500,15,13.85,0.39,6.58,12.8
0.7,350,1500,0.1,10,10,50,20,7,4,2,15,4,2,2500,15,16.8,0.5,7.51,13.5
0.6,350,1500,0.1,10,10,50,20,7,4,2,15,4,2,2500,15,20.9,0.6,8.7,14.2
1,350,1750,0.1,10,10,50,20,7,4,2,15,4,2,2500,15,9.61,0.36,5,13.1
0.9,350,1750,0.1,10,10,50,20,7,4,2,15,4,2,2500,15,11.28,0.47,5.59,13.9
0.8,350,1750,0.1,10,10,50,20,7,4,2,15,4,2,2500,15,13.46,0.58,6.31,14.6
0.7,350,1750,0.1,10,10,50,20,7,4,2,15,4,2,2500,15,16.37,0.69,7.23,15.3
0.6,350,1750,0.1,10,10,50,20,7,4,2,15,4,2,2500,15,20.43,0.8,8.41,15.9
1,350,2000,0.1,10,10,50,20,7,4,2,15,4,2,2500,15,9.24,0.5,4.74,14.5
0.9,350,2000,0.1,10,10,50,20,7,4,2,15,4,2,2500,15,10.88,0.61,5.32,15.1
0.8,350,2000,0.1,10,10,50,20,7,4,2,15,4,2,2500,15,13.01,0.72,6.03,15.7
0.7,350,2000,0.1,10,10,50,20,7,4,2,15,4,2,2500,15,15.88,0.83,6.93,16.4
0.6,350,2000,0.1,10,10,50,20,7,4,2,15,4,2,2500,15,19.88,0.94,8.09,17.2
1,350,2250,0.1,10,10,50,20,7,4,2,15,4,2,2500,15,8.85,0.59,4.48,15.3
0.9,350,2250,0.1,10,10,50,20,7,4,2,15,4,2,2500,15,10.45,0.7,5.04,15.9
0.8,350,2250,0.1,10,10,50,20,7,4,2,15,4,2,2500,15,12.53,0.81,5.73,16.6
0.7,350,2250,0.1,10,10,50,20,7,4,2,15,4,2,2500,15,15.34,0.93,6.61,17.1
0.6,350,2250,0.1,10,10,50,20,7,4,2,15,4,2,2500,15,19.27,1.03,7.74,17.8
1,350,2500,0.1,10,10,50,20,7,4,2,15,4,2,2500,15,8.45,0.64,4.22,15.6
0.9,350,2500,0.1,10,10,50,20,7,4,2,15,4,2,2500,15,10,0.76,4.76,16.3
0.8,350,2500,0.1,10,10,50,20,7,4,2,15,4,2,2500,15,12.03,0.87,5.43,17.1
0.7,350,2500,0.1,10,10,50,20,7,4,2,15,4,2,2500,15,14.77,0.98,6.28,17.7
0.6,350,2500,0.1,10,10,50,20,7,4,2,15,4,2,2500,15,18.62,1.09,7.39,18.1
1,350,1500,0.1,10,10,50,18,7,4,2,15,4,2,2500,15,9.94,0.17,5.23,10.8
0.9,350,1500,0.1,10,10,50,18,7,4,2,15,4,2,2500,15,11.64,0.28,5.84,11.9
0.8,350,1500,0.1,10,10,50,18,7,4,2,15,4,2,2500,15,13.85,0.39,6.58,12.8
0.7,350,1500,0.1,10,10,50,18,7,4,2,15,4,2,2500,15,16.8,0.5,7.51,13.5
0.6,350,1500,0.1,10,10,50,18,7,4,2,15,4,2,2500,15,20.9,0.6,8.7,14.2
1,350,1750,0.1,10,10,50,18,7,4,2,15,4,2,2500,15,9.61,0.36,5,13.1
0.9,350,1750,0.1,10,10,50,18,7,4,2,15,4,2,2500,15,11.28,0.47,5.59,13.9
0.8,350,1750,0.1,10,10,50,18,7,4,2,15,4,2,2500,15,13.46,0.58,6.31,14.6
0.7,350,1750,0.1,10,10,50,18,7,4,2,15,4,2,2500,15,16.37,0.69,7.23,15.3
0.6,350,1750,0.1,10,10,50,18,7,4,2,15,4,2,2500,15,20.43,0.8,8.41,15.9
1,350,2000,0.1,10,10,50,18,7,4,2,15,4,2,2500,15,9.24,0.5,4.74,14.5
0.9,350,2000,0.1,10,10,50,18,7,4,2,15,4,2,2500,15,10.88,0.61,5.32,15.1
0.8,350,2000,0.1,10,10,50,18,7,4,2,15,4,2,2500,15,13.01,0.72,6.03,15.7
0.7,350,2000,0.1,10,10,50,18,7,4,2,15,4,2,2500,15,15.88,0.83,6.93,16.4
0.6,350,2000,0.1,10,10,50,18,7,4,2,15,4,2,2500,15,19.88,0.94,8.09,17.2
1,350,2250,0.1,10,10,50,18,7,4,2,15,4,2,2500,15,8.85,0.59,4.48,15.3
0.9,350,2250,0.1,10,10,50,18,7,4,2,15,4,2,2500,15,10.45,0.7,5.04,15.9
0.8,350,2250,0.1,10,10,50,18,7,4,2,15,4,2,2500,15,12.53,0.81,5.73,16.6
0.7,350,2250,0.1,10,10,50,18,7,4,2,15,4,2,2500,15,15.34,0.93,6.61,17.1
0.6,350,2250,0.1,10,10,50,18,7,4,2,15,4,2,2500,15,19.27,1.03,7.74,17.8
1,350,2500,0.1,10,10,50,18,7,4,2,15,4,2,2500,15,8.45,0.64,4.22,15.6
0.9,350,2500,0.1,10,10,50,18,7,4,2,15,4,2,2500,15,10,0.76,4.76,16.3
0.8,350,2500,0.1,10,10,50,18,7,4,2,15,4,2,2500,15,12.03,0.87,5.43,17.1
0.7,350,2500,0.1,10,10,50,18,7,4,2,15,4,2,2500,15,14.77,0.98,6.28,17.7
0.6,350,2500,0.1,10,10,50,18,7,4,2,15,4,2,2500,15,18.62,1.09,7.39,18.1
1,350,1500,0.1,10,10,50,16,7,4,2,15,4,2,2500,15,9.94,0.17,5.23,10.8
0.9,350,1500,0.1,10,10,50,16,7,4,2,15,4,2,2500,15,11.64,0.28,5.84,11.9
0.8,350,1500,0.1,10,10,50,16,7,4,2,15,4,2,2500,15,13.85,0.39,6.58,12.8
0.7,350,1500,0.1,10,10,50,16,7,4,2,15,4,2,2500,15,16.8,0.5,7.51,13.5
0.6,350,1500,0.1,10,10,50,16,7,4,2,15,4,2,2500,15,20.9,0.6,8.7,14.2
1,350,1750,0.1,10,10,50,16,7,4,2,15,4,2,2500,15,9.61,0.36,5,13.1
0.9,350,1750,0.1,10,10,50,16,7,4,2,15,4,2,2500,15,11.28,0.47,5.59,13.9
0.8,350,1750,0.1,10,10,50,16,7,4,2,15,4,2,2500,15,13.46,0.58,6.31,14.6
0.7,350,1750,0.1,10,10,50,16,7,4,2,15,4,2,2500,15,16.37,0.69,7.23,15.3
0.6,350,1750,0.1,10,10,50,16,7,4,2,15,4,2,2500,15,20.43,0.8,8.41,15.9
1,350,2000,0.1,10,10,50,16,7,4,2,15,4,2,2500,15,9.24,0.5,4.74,14.5
0.9,350,2000,0.1,10,10,50,16,7,4,2,15,4,2,2500,15,10.88,0.61,5.32,15.1
0.8,350,2000,0.1,10,10,50,16,7,4,2,15,4,2,2500,15,13.01,0.72,6.03,15.7
0.7,350,2000,0.1,10,10,50,16,7,4,2,15,4,2,2500,15,15.88,0.83,6.93,16.4
0.6,350,2000,0.1,10,10,50,16,7,4,2,15,4,2,2500,15,19.88,0.94,8.09,17.2
1,350,2250,0.1,10,10,50,16,7,4,2,15,4,2,2500,15,8.85,0.59,4.48,15.3
0.9,350,2250,0.1,10,10,50,16,7,4,2,15,4,2,2500,15,10.45,0.7,5.04,15.9
0.8,350,2250,0.1,10,10,50,16,7,4,2,15,4,2,2500,15,12.53,0.81,5.73,16.6
0.7,350,2250,0.1,10,10,50,16,7,4,2,15,4,2,2500,15,15.34,0.93,6.61,17.1
0.6,350,2250,0.1,10,10,50,16,7,4,2,15,4,2,2500,15,19.27,1.03,7.74,17.8
1,350,2500,0.1,10,10,50,16,7,4,2,15,4,2,2500,15,8.45,0.64,4.22,15.6
0.9,350,2500,0.1,10,10,50,16,7,4,2,15,4,2,2500,15,10,0.76,4.76,16.3
0.8,350,2500,0.1,10,10,50,16,7,4,2,15,4,2,2500,15,12.03,0.87,5.43,17.1
0.7,350,2500,0.1,10,10,50,16,7,4,2,15,4,2,2500,15,14.77,0.98,6.28,17.7
0.6,350,2500,0.1,10,10,50,16,7,4,2,15,4,2,2500,15,18.62,1.09,7.39,18.1
1,350,1500,0.1,10,10,50,20,7,3,2,15,4,2,2500,15,-,-,-,-
0.9,350,1500,0.1,10,10,50,20,7,3,2,15,4,2,2500,15,11.43,0.08,5.58,9
0.8,350,1500,0.1,10,10,50,20,7,3,2,15,4,2,2500,15,13.59,0.19,6.5,10.5
0.7,350,1500,0.1,10,10,50,20,7,3,2,15,4,2,2500,15,16.46,0.3,7.41,11.5
0.6,350,1500,0.1,10,10,50,20,7,3,2,15,4,2,2500,15,20.45,0.41,8.57,12.4
1,350,1750,0.1,10,10,50,20,7,3,2,15,4,2,2500,15,9.52,0.17,5,10.8
0.9,350,1750,0.1,10,10,50,20,7,3,2,15,4,2,2500,15,11.16,0.28,5.58,11.9
0.8,350,1750,0.1,10,10,50,20,7,3,2,15,4,2,2500,15,13.29,0.39,6.3,12.8
0.7,350,1750,0.1,10,10,50,20,7,3,2,15,4,2,2500,15,16.15,0.5,7.19,13.5
0.6,350,1750,0.1,10,10,50,20,7,3,2,15,4,2,2500,15,20.11,0.61,8.35,14.4
1,350,2000,0.1,10,10,50,20,7,3,2,15,4,2,2500,15,9.23,0.33,4.8,12.7
0.9,350,2000,0.1,10,10,50,20,7,3,2,15,4,2,2500,15,10.85,0.44,5.37,13.6
0.8,350,2000,0.1,10,10,50,20,7,3,2,15,4,2,2500,15,12.95,0.55,6.07,14.3
0.7,350,2000,0.1,10,10,50,20,7,3,2,15,4,2,2500,15,15.77,0.66,6.95,14.9
0.6,350,2000,0.1,10,10,50,20,7,3,2,15,4,2,2500,15,19.7,0.77,8.1,15.6
1,350,2250,0.1,10,10,50,20,7,3,2,15,4,2,2500,15,8.92,0.45,4.58,13.9
0.9,350,2250,0.1,10,10,50,20,7,3,2,15,4,2,2500,15,10.5,0.56,5.14,14.6
0.8,350,2250,0.1,10,10,50,20,7,3,2,15,4,2,2500,15,12.57,0.67,5.82,15.3
0.7,350,2250,0.1,10,10,50,20,7,3,2,15,4,2,2500,15,15.35,0.78,6.69,16
0.6,350,2250,0.1,10,10,50,20,7,3,2,15,4,2,2500,15,19.23,0.89,7.82,16.6
1,350,2500,0.1,10,10,50,20,7,3,2,15,4,2,2500,15,8.59,0.53,4.35,14.6
0.9,350,2500,0.1,10,10,50,20,7,3,2,15,4,2,2500,15,10.14,0.64,4.9,15.3
0.8,350,2500,0.1,10,10,50,20,7,3,2,15,4,2,2500,15,12.16,0.76,5.57,16.2
0.7,350,2500,0.1,10,10,50,20,7,3,2,15,4,2,2500,15,14.89,0.87,6.42,16.6
0.6,350,2500,0.1,10,10,50,20,7,3,2,15,4,2,2500,15,18.71,0.98,7.53,17.5
1,350,1500,0.1,10,10,50,18,7,3,2,15,4,2,2500,15,-,-,-,-
0.9,350,1500,0.1,10,10,50,18,7,3,2,15,4,2,2500,15,11.43,0.08,5.58,9
0.8,350,1500,0.1,10,10,50,18,7,3,2,15,4,2,2500,15,13.59,0.19,6.5,10.5
0.7,350,1500,0.1,10,10,50,18,7,3,2,15,4,2,2500,15,16.46,0.3,7.41,11.5
0.6,350,1500,0.1,10,10,50,18,7,3,2,15,4,2,2500,15,20.45,0.41,8.57,12.4
1,350,1750,0.1,10,10,50,18,7,3,2,15,4,2,2500,15,9.52,0.17,5,10.8
0.9,350,1750,0.1,10,10,50,18,7,3,2,15,4,2,2500,15,11.16,0.28,5.58,11.9
0.8,350,1750,0.1,10,10,50,18,7,3,2,15,4,2,2500,15,13.29,0.39,6.3,12.8
0.7,350,1750,0.1,10,10,50,18,7,3,2,15,4,2,2500,15,16.15,0.5,7.19,13.5
0.6,350,1750,0.1,10,10,50,18,7,3,2,15,4,2,2500,15,20.11,0.61,8.35,14.4
1,350,2000,0.1,10,10,50,18,7,3,2,15,4,2,2500,15,9.23,0.33,4.8,12.7
0.9,350,2000,0.1,10,10,50,18,7,3,2,15,4,2,2500,15,10.85,0.44,5.37,13.6
0.8,350,2000,0.1,10,10,50,18,7,3,2,15,4,2,2500,15,12.95,0.55,6.07,14.3
0.7,350,2000,0.1,10,10,50,18,7,3,2,15,4,2,2500,15,15.77,0.66,6.95,14.9
0.6,350,2000,0.1,10,10,50,18,7,3,2,15,4,2,2500,15,19.7,0.77,8.1,15.6
1,350,2250,0.1,10,10,50,18,7,3,2,15,4,2,2500,15,8.92,0.45,4.58,13.9
0.9,350,2250,0.1,10,10,50,18,7,3,2,15,4,2,2500,15,10.5,0.56,5.14,14.6
