0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.2,150,4000,0.1,10,10,50,12,3,7,2,10,4,2,500,10,5.76,0.27,3.12,21.7
0.6,150,3750,0.1,10,10,50,12,3,7,2,10,4,2,500,10,-,-,-,-
0.5,150,3750,0.1,10,10,50,12,3,7,2,10,4,2,500,10,-,-,-,-
0.4,150,3750,0.1,10,10,50,12,3,7,2,10,4,2,500,10,1.98,0,0.87,7.6
0.3,150,3750,0.1,10,10,50,12,3,7,2,10,4,2,500,10,3.19,0.14,2.08,17.9
0.2,150,3750,0.1,10,10,50,12,3,7,2,10,4,2,500,10,5.83,0.27,3.19,21.4
0.6,150,3500,0.1,10,10,50,12,3,7,2,10,4,2,500,10,-,-,-,-
0.5,150,3500,0.1,10,10,50,12,3,7,2,10,4,2,500,10,-,-,-,-
0.4,150,3500,0.1,10,10,50,12,3,7,2,10,4,2,500,10,-,-,-,-
0.3,150,3500,0.1,10,10,50,12,3,7,2,10,4,2,500,10,3.24,0.13,2.13,17.6
0.2,150,3500,0.1,10,10,50,12,3,7,2,10,4,2,500,10,5.9,0.25,3.25,21.1
0.6,150,3250,0.1,10,10,50,12,3,7,2,10,4,2,500,10,-,-,-,-
0.5,150,3250,0.1,10,10,50,12,3,7,2,10,4,2,500,10,-,-,-,-
0.4,150,3250,0.1,10,10,50,12,3,7,2,10,4,2,500,10,-,-,-,-
0.3,150,3250,0.1,10,10,50,12,3,7,2,10,4,2,500,10,3.29,0.11,2.18,16.9
0.2,150,3250,0.1,10,10,50,12,3,7,2,10,4,2,500,10,5.96,0.24,3.31,20.5
0.6,150,4000,0.1,10,10,50,10,3,7,2,10,4,2,500,10,-,-,-,-
0.5,150,4000,0.1,10,10,50,10,3,7,2,10,4,2,500,10,-,-,-,-
0.4,150,4000,0.1,10,10,50,10,3,7,2,10,4,2,500,10,1.93,0.01,1.12,10.3
0.3,150,4000,0.1,10,10,50,10,3,7,2,10,4,2,500,10,3.13,0.15,2.03,18.3
0.2,150,4000,0.1,10,10,50,10,3,7,2,10,4,2,500,10,5.76,0.27,3.12,21.7
0.6,150,3750,0.1,10,10,50,10,3,7,2,10,4,2,500,10,-,-,-,-
0.5,150,3750,0.1,10,10,50,10,3,7,2,10,4,2,500,10,-,-,-,-
0.4,150,3750,0.1,10,10,50,10,3,7,2,10,4,2,500,10,1.98,0,0.87,7.6
0.3,150,3750,0.1,10,10,50,10,3,7,2,10,4,2,500,10,3.19,0.14,2.08,17.9
0.2,150,3750,0.1,10,10,50,10,3,7,2,10,4,2,500,10,5.83,0.27,3.19,21.4
0.6,150,3500,0.1,10,10,50,10,3,7,2,10,4,2,500,10,-,-,-,-
0.5,150,3500,0.1,10,10,50,10,3,7,2,10,4,2,500,10,-,-,-,-
0.4,150,3500,0.1,10,10,50,10,3,7,2,10,4,2,500,10,-,-,-,-
0.3,150,3500,0.1,10,10,50,10,3,7,2,10,4,2,500,10,3.24,0.13,2.13,17.6
0.2,150,3500,0.1,10,10,50,10,3,7,2,10,4,2,500,10,5.9,0.25,3.25,21.1
0.6,150,3250,0.1,10,10,50,10,3,7,2,10,4,2,500,10,-,-,-,-
0.5,150,3250,0.1,10,10,50,10,3,7,2,10,4,2,500,10,-,-,-,-
0.4,150,3250,0.1,10,10,50,10,3,7,2,10,4,2,500,10,-,-,-,-
0.3,150,3250,0.1,10,10,50,10,3,7,2,10,4,2,500,10,3.29,0.11,2.18,16.9
0.2,150,3250,0.1,10,10,50,10,3,7,2,10,4,2,500,10,5.96,0.24,3.31,20.5
0.6,150,4000,0.1,10,10,50,8,3,7,2,10,4,2,500,10,-,-,-,-
0.5,150,4000,0.1,10,10,50,8,3,7,2,10,4,2,500,10,-,-,-,-
0.4,150,4000,0.1,10,10,50,8,3,7,2,10,4,2,500,10,1.93,0.01,1.12,10.3
0.3,150,4000,0.1,10,10,50,8,3,7,2,10,4,2,500,10,3.13,0.15,2.03,18.3
0.2,150,4000,0.1,10,10,50,8,3,7,2,10,4,2,500,10,5.76,0.27,3.12,21.7
0.6,150,3750,0.1,10,10,50,8,3,7,2,10,4,2,500,10,-,-,-,-
0.5,150,3750,0.1,10,10,50,8,3,7,2,10,4,2,500,10,-,-,-,-
0.4,150,3750,0.1,10,10,50,8,3,7,2,10,4,2,500,10,1.98,0,0.87,7.6
0.3,150,3750,0.1,10,10,50,8,3,7,2,10,4,2,500,10,3.19,0.14,2.08,17.9
0.2,150,3750,0.1,10,10,50,8,3,7,2,10,4,2,500,10,5.83,0.27,3.19,21.4
0.6,150,3500,0.1,10,10,50,8,3,7,2,10,4,2,500,10,-,-,-,-
0.5,150,3500,0.1,10,10,50,8,3,7,2,10,4,2,500,10,-,-,-,-
0.4,150,3500,0.1,10,10,50,8,3,7,2,10,4,2,500,10,-,-,-,-
0.3,150,3500,0.1,10,10,50,8,3,7,2,10,4,2,500,10,3.24,0.13,2.13,17.6
0.2,150,3500,0.1,10,10,50,8,3,7,2,10,4,2,500,10,5.9,0.25,3.25,21.1
0.6,150,3250,0.1,10,10,50,8,3,7,2,10,4,2,500,10,-,-,-,-
0.5,150,3250,0.1,10,10,50,8,3,7,2,10,4,2,500,10,-,-,-,-
0.4,150,3250,0.1,10,10,50,8,3,7,2,10,4,2,500,10,-,-,-,-
0.3,150,3250,0.1,10,10,50,8,3,7,2,10,4,2,500,10,3.29,0.11,2.18,16.9
0.2,150,3250,0.1,10,10,50,8,3,7,2,10,4,2,500,10,5.96,0.24,3.31,20.5
0.6,150,4000,0.1,10,10,50,12,3,6,2,10,4,2,500,10,-,-,-,-
0.5,150,4000,0.1,10,10,50,12,3,6,2,10,4,2,500,10,-,-,-,-
0.4,150,4000,0.1,10,10,50,12,3,6,2,10,4,2,500,10,2.11,0.02,1.42,12.3
0.3,150,4000,0.1,10,10,50,12,3,6,2,10,4,2,500,10,3.38,0.16,2.21,18.7
0.2,150,4000,0.1,10,10,50,12,3,6,2,10,4,2,500,10,6.14,0.28,3.37,22.1
0.6,150,3750,0.1,10,10,50,12,3,6,2,10,4,2,500,10,-,-,-,-
0.5,150,3750,0.1,10,10,50,12,3,6,2,10,4,2,500,10,-,-,-,-
0.4,150,3750,0.1,10,10,50,12,3,6,2,10,4,2,500,10,2.15,0.01,1.29,10.5
0.3,150,3750,0.1,10,10,50,12,3,6,2,10,4,2,500,10,3.43,0.14,2.26,18.3
0.2,150,3750,0.1,10,10,50,12,3,6,2,10,4,2,500,10,6.2,0.27,3.43,21.7
0.6,150,3500,0.1,10,10,50,12,3,6,2,10,4,2,500,10,-,-,-,-
0.5,150,3500,0.1,10,10,50,12,3,6,2,10,4,2,500,10,-,-,-,-
0.4,150,3500,0.1,10,10,50,12,3,6,2,10,4,2,500,10,-,-,-,-
0.3,150,3500,0.1,10,10,50,12,3,6,2,10,4,2,500,10,3.48,0.13,2.31,17.6
0.2,150,3500,0.1,10,10,50,12,3,6,2,10,4,2,500,10,6.25,0.25,3.48,21.1
0.6,150,3250,0.1,10,10,50,12,3,6,2,10,4,2,500,10,-,-,-,-
0.5,150,3250,0.1,10,10,50,12,3,6,2,10,4,2,500,10,-,-,-,-
0.4,150,3250,0.1,10,10,50,12,3,6,2,10,4,2,500,10,-,-,-,-
0.3,150,3250,0.1,10,10,50,12,3,6,2,10,4,2,500,10,3.52,0.11,2.36,16.7
0.2,150,3250,0.1,10,10,50,12,3,6,2,10,4,2,500,10,6.3,0.23,3.53,20.5
0.6,150,4000,0.1,10,10,50,10,3,6,2,10,4,2,500,10,-,-,-,-
0.5,150,4000,0.1,10,10,50,10,3,6,2,10,4,2,500,10,-,-,-,-
0.4,150,4000,0.1,10,10,50,10,3,6,2,10,4,2,500,10,2.11,0.02,1.42,12.3
0.3,150,4000,0.1,10,10,50,10,3,6,2,10,4,2,500,10,3.38,0.16,2.21,18.7
0.2,150,4000,0.1,10,10,50,10,3,6,2,10,4,2,500,10,6.14,0.28,3.37,22.1
0.6,150,3750,0.1,10,10,50,10,3,6,2,10,4,2,500,10,-,-,-,-
0.5,150,3750,0.1,10,10,50,10,3,6,2,10,4,2,500,10,-,-,-,-
0.4,150,3750,0.1,10,10,50,10,3,6,2,10,4,2,500,10,2.15,0.01,1.29,10.5
0.3,150,3750,0.1,10,10,50,10,3,6,2,10,4,2,500,10,3.43,0.14,2.26,18.3
0.2,150,3750,0.1,10,10,50,10,3,6,2,10,4,2,500,10,6.2,0.27,3.43,21.7
0.6,150,3500,0.1,10,10,50,10,3,6,2,10,4,2,500,10,-,-,-,-
0.5,150,3500,0.1,10,10,50,10,3,6,2,10,4,2,500,10,-,-,-,-
0.4,150,3500,0.1,10,10,50,10,3,6,2,10,4,2,500,10,-,-,-,-
0.3,150,3500,0.1,10,10,50,10,3,6,2,10,4,2,500,10,3.48,0.13,2.31,17.6
0.2,150,3500,0.1,10,10,50,10,3,6,2,10,4,2,500,10,6.25,0.25,3.48,21.1
0.6,150,3250,0.1,10,10,50,10,3,6,2,10,4,2,500,10,-,-,-,-
0.5,150,3250,0.1,10,10,50,10,3,6,2,10,4,2,500,10,-,-,-,-
0.4,150,3250,0.1,10,10,50,10,3,6,2,10,4,2,500,10,-,-,-,-
0.3,150,3250,0.1,10,10,50,10,3,6,2,10,4,2,500,10,3.52,0.11,2.36,16.7
0.2,150,3250,0.1,10,10,50,10,3,6,2,10,4,2,500,10,6.3,0.23,3.53,20.5
0.6,150,4000,0.1,10,10,50,8,3,6,2,10,4,2,500,10,-,-,-,-
0.5,150,4000,0.1,10,10,50,8,3,6,2,10,4,2,500,10,-,-,-,-
0.4,150,4000,0.1,10,10,50,8,3,6,2,10,4,2,500,10,2.11,0.02,1.42,12.3
0.3,150,4000,0.1,10,10,50,8,3,6,2,10,4,2,500,10,3.38,0.16,2.21,18.7
0.2,150,4000,0.1,10,10,50,8,3,6,2,10,4,2,500,10,6.14,0.28,3.37,22.1
0.6,150,3750,0.1,10,10,50,8,3,6,2,10,4,2,500,10,-,-,-,-
0.5,150,3750,0.1,10,10,50,8,3,6,2,10,4,2,500,10,-,-,-,-
0.4,150,3750,0.1,10,10,50,8,3,6,2,10,4,2,500,10,2.15,0.01,1.29,10.5
0.3,150,3750,0.1,10,10,50,8,3,6,2,10,4,2,500,10,3.43,0.14,2.26,18.3
0.2,150,3750,0.1,10,10,50,8,3,6,2,10,4,2,500,10,6.2,0.27,3.43,21.7
0.6,150,3500,0.1,10,10,50,8,3,6,2,10,4,2,500,10,-,-,-,-
0.5,150,3500,0.1,10,10,50,8,3,6,2,10,4,2,500,10,-,-,-,-
0.4,150,3500,0.1,10,10,50,8,3,6,2,10,4,2,500,10,-,-,-,-
0.3,150,3500,0.1,10,10,50,8,3,6,2,10,4,2,500,10,3.48,0.13,2.31,17.6
0.2,150,3500,0.1,10,10,50,8,3,6,2,10,4,2,500,10,6.25,0.25,3.48,21.1
0.6,150,3250,0.1,10,10,50,8,3,6,2,10,4,2,500,10,-,-,-,-
0.5,150,3250,0.1,10,10,50,8,3,6,2,10,4,2,500,10,-,-,-,-
0.4,150,3250,0.1,10,10,50,8,3,6,2,10,4,2,500,10,-,-,-,-
0.3,150,3250,0.1,10,10,50,8,3,6,2,10,4,2,500,10,3.52,0.11,2.36,16.7
0.2,150,3250,0.1,10,10,50,8,3,6,2,10,4,2,500,10,6.3,0.23,3.53,20.5
0.6,150,4000,0.1,10,10,50,12,3,5,2,10,4,2,500,10,-,-,-,-
0.5,150,4000,0.1,10,10,50,12,3,5,2,10,4,2,500,10,-,-,-,-
0.4,150,4000,0.1,10,10,50,12,3,5,2,10,4,2,500,10,2.33,0.03,1.65,13.2
0.3,150,4000,0.1,10,10,50,12,3,5,2,10,4,2,500,10,3.68,0.16,2.45,18.9
0.2,150,4000,0.1,10,10,50,12,3,5,2,10,4,2,500,10,6.59,0.29,3.67,22.1
0.6,150,3750,0.1,10,10,50,12,3,5,2,10,4,2,500,10,-,-,-,-
0.5,150,3750,0.1,10,10,50,12,3,5,2,10,4,2,500,10,-,-,-,-
0.4,150,3750,0.1,10,10,50,12,3,5,2,10,4,2,500,10,2.36,0.01,1.51,11.2
0.3,150,3750,0.1,10,10,50,12,3,5,2,10,4,2,500,10,3.73,0.14,2.49,18.1
0.2,150,3750,0.1,10,10,50,12,3,5,2,10,4,2,500,10,6.64,0.27,3.72,21.4
0.6,150,3500,0.1,10,10,50,12,3,5,2,10,4,2,500,10,-,-,-,-
0.5,150,3500,0.1,10,10,50,12,3,5,2,10,4,2,500,10,-,-,-,-
0.4,150,3500,0.1,10,10,50,12,3,5,2,10,4,2,500,10,-,-,-,-
0.3,150,3500,0.1,10,10,50,12,3,5,2,10,4,2,500,10,3.77,0.12,2.53,17.4
0.2,150,3500,0.1,10,10,50,12,3,5,2,10,4,2,500,10,6.69,0.25,3.76,20.8
0.6,150,3250,0.1,10,10,50,12,3,5,2,10,4,2,500,10,-,-,-,-
0.5,150,3250,0.1,10,10,50,12,3,5,2,10,4,2,500,10,-,-,-,-
0.4,150,3250,0.1,10,10,50,12,3,5,2,10,4,2,500,10,-,-,-,-
0.3,150,3250,0.1,10,10,50,12,3,5,2,10,4,2,500,10,3.8,0.1,2.57,16.4
0.2,150,3250,0.1,10,10,50,12,3,5,2,10,4,2,500,10,6.72,0.22,3.8,19.9
0.6,150,4000,0.1,10,10,50,10,3,5,2,10,4,2,500,10,-,-,-,-
0.5,150,4000,0.1,10,10,50,10,3,5,2,10,4,2,500,10,-,-,-,-
0.4,150,4000,0.1,10,10,50,10,3,5,2,10,4,2,500,10,2.33,0.03,1.65,13.2
0.3,150,4000,0.1,10,10,50,10,3,5,2,10,4,2,500,10,3.68,0.16,2.45,18.9
0.2,150,4000,0.1,10,10,50,10,3,5,2,10,4,2,500,10,6.59,0.29,3.67,22.1
0.6,150,3750,0.1,10,10,50,10,3,5,2,10,4,2,500,10,-,-,-,-
0.5,150,3750,0.1,10,10,50,10,3,5,2,10,4,2,500,10,-,-,-,-
0.4,150,3750,0.1,10,10,50,10,3,5,2,10,4,2,500,10,2.36,0.01,1.51,11.2
0.3,150,3750,0.1,10,10,50,10,3,5,2,10,4,2,500,10,3.73,0.14,2.49,18.1
0.2,150,3750,0.1,10,10,50,10,3,5,2,10,4,2,500,10,6.64,0.27,3.72,21.4
0.6,150,3500,0.1,10,10,50,10,3,5,2,10,4,2,500,10,-,-,-,-
0.5,150,3500,0.1,10,10,50,10,3,5,2,10,4,2,500,10,-,-,-,-
0.4,150,3500,0.1,10,10,50,10,3,5,2,10,4,2,500,10,-,-,-,-
0.3,150,3500,0.1,10,10,50,10,3,5,2,10,4,2,500,10,3.77,0.12,2.53,17.4
0.2,150,3500,0.1,10,10,50,10,3,5,2,10,4,2,500,10,6.69,0.25,3.76,20.8
0.6,150,3250,0.1,10,10,50,10,3,5,2,10,4,2,500,10,-,-,-,-
0.5,150,3250,0.1,10,10,50,10,3,5,2,10,4,2,500,10,-,-,-,-
0.4,150,3250,0.1,10,10,50,10,3,5,2,10,4,2,500,10,-,-,-,-
0.3,150,3250,0.1,10,10,50,10,3,5,2,10,4,2,500,10,3.8,0.1,2.57,16.4
0.2,150,3250,0.1,10,10,50,10,3,5,2,10,4,2,500,10,6.72,0.22,3.8,19.9
0.6,150,4000,0.1,10,10,50,8,3,5,2,10,4,2,500,10,-,-,-,-
0.5,150,4000,0.1,10,10,50,8,3,5,2,10,4,2,500,10,-,-,-,-
0.4,150,4000,0.1,10,10,50,8,3,5,2,10,4,2,500,10,2.33,0.03,1.65,13.2
0.3,150,4000,0.1,10,10,50,8,3,5,2,10,4,2,500,10,3.68,0.16,2.45,18.9
0.2,150,4000,0.1,10,10,50,8,3,5,2,10,4,2,500,10,6.59,0.29,3.67,22.1
0.6,150,3750,0.1,10,10,50,8,3,5,2,10,4,2,500,10,-,-,-,-
0.5,150,3750,0.1,10,10,50,8,3,5,2,10,4,2,500,10,-,-,-,-
0.4,150,3750,0.1,10,10,50,8,3,5,2,10,4,2,500,10,2.36,0.01,1.51,11.2
0.3,150,3750,0.1,10,10,50,8,3,5,2,10,4,2,500,10,3.73,0.14,2.49,18.1
0.2,150,3750,0.1,10,10,50,8,3,5,2,10,4,2,500,10,6.64,0.27,3.72,21.4
0.6,150,3500,0.1,10,10,50,8,3,5,2,10,4,2,500,10,-,-,-,-
0.5,150,3500,0.1,10,10,50,8,3,5,2,10,4,2,500,10,-,-,-,-
0.4,150,3500,0.1,10,10,50,8,3,5,2,10,4,2,500,10,-,-,-,-
0.3,150,3500,0.1,10,10,50,8,3,5,2,10,4,2,500,10,3.77,0.12,2.53,17.4
0.2,150,3500,0.1,10,10,50,8,3,5,2,10,4,2,500,10,6.69,0.25,3.76,20.8
0.6,150,3250,0.1,10,10,50,8,3,5,2,10,4,2,500,10,-,-,-,-
0.5,150,3250,0.1,10,10,50,8,3,5,2,10,4,2,500,10,-,-,-,-
0.4,150,3250,0.1,10,10,50,8,3,5,2,10,4,2,500,10,-,-,-,-
0.3,150,3250,0.1,10,10,50,8,3,5,2,10,4,2,500,10,3.8,0.1,2.57,16.4
0.2,150,3250,0.1,10,10,50,8,3,5,2,10,4,2,500,10,6.72,0.22,3.8,19.9
0.6,150,4000,0.1,10,10,50,12,3,8,2,10,4,2,600,10,-,-,-,-
0.5,150,4000,0.1,10,10,50,12,3,8,2,10,4,2,600,10,-,-,-,-
0.4,150,4000,0.1,10,10,50,12,3,8,2,10,4,2,600,10,2.19,0.03,1.51,13.2
0.3,150,4000,0.1,10,10,50,12,3,8,2,10,4,2,600,10,3.56,0.16,2.28,18.9
0.2,150,4000,0.1,10,10,50,12,3,8,2,10,4,2,600,10,6.57,0.29,3.53,22.4
0.6,150,3750,0.1,10,10,50,12,3,8,2,10,4,2,600,10,-,-,-,-
0.5,150,3750,0.1,10,10,50,12,3,8,2,10,4,2,600,10,-,-,-,-
0.4,150,3750,0.1,10,10,50,12,3,8,2,10,4,2,600,10,2.25,0.02,1.53,12.7
0.3,150,3750,0.1,10,10,50,12,3,8,2,10,4,2,600,10,3.63,0.16,2.35,18.7
0.2,150,3750,0.1,10,10,50,12,3,8,2,10,4,2,600,10,6.67,0.28,3.61,22.1
0.6,150,3500,0.1,10,10,50,12,3,8,2,10,4,2,600,10,-,-,-,-
0.5,150,3500,0.1,10,10,50,12,3,8,2,10,4,2,600,10,-,-,-,-
0.4,150,3500,0.1,10,10,50,12,3,8,2,10,4,2,600,10,2.31,0.02,1.48,11.6
0.3,150,3500,0.1,10,10,50,12,3,8,2,10,4,2,600,10,3.7,0.15,2.42,18.3
0.2,150,3500,0.1,10,10,50,12,3,8,2,10,4,2,600,10,6.76,0.27,3.69,21.7
0.6,150,3250,0.1,10,10,50,12,3,8,2,10,4,2,600,10,-,-,-,-
0.5,150,3250,0.1,10,10,50,12,3,8,2,10,4,2,600,10,-,-,-,-
0.4,150,3250,0.1,10,10,50,12,3,8,2,10,4,2,600,10,2.36,0,1,7.2
0.3,150,3250,0.1,10,10,50,12,3,8,2,10,4,2,600,10,3.77,0.13,2.48,17.7
0.2,150,3250,0.1,10,10,50,12,3,8,2,10,4,2,600,10,6.84,0.26,3.77,21.1
0.6,150,4000,0.1,10,10,50,10,3,8,2,10,4,2,600,10,-,-,-,-
0.5,150,4000,0.1,10,10,50,10,3,8,2,10,4,2,600,10,-,-,-,-
0.4,150,4000,0.1,10,10,50,10,3,8,2,10,4,2,600,10,2.19,0.03,1.51,13.2
0.3,150,4000,0.1,10,10,50,10,3,8,2,10,4,2,600,10,3.56,0.16,2.28,18.9
0.2,150,4000,0.1,10,10,50,10,3,8,2,10,4,2,600,10,6.57,0.29,3.53,22.4
0.6,150,3750,0.1,10,10,50,10,3,8,2,10,4,2,600,10,-,-,-,-
0.5,150,3750,0.1,10,10,50,10,3,8,2,10,4,2,600,10,-,-,-,-
0.4,150,3750,0.1,10,10,50,10,3,8,2,10,4,2,600,10,2.25,0.02,1.53,12.7
0.3,150,3750,0.1,10,10,50,10,3,8,2,10,4,2,600,10,3.63,0.16,2.35,18.7
0.2,150,3750,0.1,10,10,50,10,3,8,2,10,4,2,600,10,6.67,0.28,3.61,22.1
0.6,150,3500,0.1,10,10,50,10,3,8,2,10,4,2,600,10,-,-,-,-
0.5,150,3500,0.1,10,10,50,10,3,8,2,10,4,2,600,10,-,-,-,-
0.4,150,3500,0.1,10,10,50,10,3,8,2,10,4,2,600,10,2.31,0.02,1.48,11.6
0.3,150,3500,0.1,10,10,50,10,3,8,2,10,4,2,600,10,3.7,0.15,2.42,18.3
0.2,150,3500,0.1,10,10,50,10,3,8,2,10,4,2,600,10,6.76,0.27,3.69,21.7
0.6,150,3250,0.1,10,10,50,10,3,8,2,10,4,2,600,10,-,-,-,-
0.5,150,3250,0.1,10,10,50,10,3,8,2,10,4,2,600,10,-,-,-,-
0.4,150,3250,0.1,10,10,50,10,3,8,2,10,4,2,600,10,2.36,0,1,7.2
0.3,150,3250,0.1,10,10,50,10,3,8,2,10,4,2,600,10,3.77,0.13,2.48,17.7
0.2,150,3250,0.1,10,10,50,10,3,8,2,10,4,2,600,10,6.84,0.26,3.77,21.1
0.6,150,4000,0.1,10,10,50,8,3,8,2,10,4,2,600,10,-,-,-,-
0.5,150,4000,0.1,10,10,50,8,3,8,2,10,4,2,600,10,-,-,-,-
0.4,150,4000,0.1,10,10,50,8,3,8,2,10,4,2,600,10,2.19,0.03,1.51,13.2
0.3,150,4000,0.1,10,10,50,8,3,8,2,10,4,2,600,10,3.56,0.16,2.28,18.9
