0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.4,200,3250,0.1,10,10,50,17,4,5,2,10,4,2,1600,10,11.48,0.43,6.53,20.8
0.8,200,3000,0.1,10,10,50,17,4,5,2,10,4,2,1600,10,-,-,-,-
0.7,200,3000,0.1,10,10,50,17,4,5,2,10,4,2,1600,10,4.94,0.04,3.37,12.6
0.6,200,3000,0.1,10,10,50,17,4,5,2,10,4,2,1600,10,6.32,0.16,4.35,16.3
0.5,200,3000,0.1,10,10,50,17,4,5,2,10,4,2,1600,10,8.38,0.28,5.32,18.5
0.4,200,3000,0.1,10,10,50,17,4,5,2,10,4,2,1600,10,11.68,0.39,6.71,20.3
0.8,200,2750,0.1,10,10,50,17,4,5,2,10,4,2,1600,10,-,-,-,-
0.7,200,2750,0.1,10,10,50,17,4,5,2,10,4,2,1600,10,-,-,-,-
0.6,200,2750,0.1,10,10,50,17,4,5,2,10,4,2,1600,10,6.46,0.11,4.5,15
0.5,200,2750,0.1,10,10,50,17,4,5,2,10,4,2,1600,10,8.54,0.23,5.47,17.3
0.4,200,2750,0.1,10,10,50,17,4,5,2,10,4,2,1600,10,11.87,0.34,6.88,19.2
0.8,200,2500,0.1,10,10,50,17,4,5,2,10,4,2,1600,10,-,-,-,-
0.7,200,2500,0.1,10,10,50,17,4,5,2,10,4,2,1600,10,-,-,-,-
0.6,200,2500,0.1,10,10,50,17,4,5,2,10,4,2,1600,10,6.59,0.05,4.46,12.7
0.5,200,2500,0.1,10,10,50,17,4,5,2,10,4,2,1600,10,8.69,0.17,5.62,15.9
0.4,200,2500,0.1,10,10,50,17,4,5,2,10,4,2,1600,10,12.04,0.28,7.04,17.9
0.8,200,2250,0.1,10,10,50,17,4,5,2,10,4,2,1600,10,-,-,-,-
0.7,200,2250,0.1,10,10,50,17,4,5,2,10,4,2,1600,10,-,-,-,-
0.6,200,2250,0.1,10,10,50,17,4,5,2,10,4,2,1600,10,-,-,-,-
0.5,200,2250,0.1,10,10,50,17,4,5,2,10,4,2,1600,10,8.82,0.1,5.76,13.8
0.4,200,2250,0.1,10,10,50,17,4,5,2,10,4,2,1600,10,12.18,0.21,7.19,16.2
0.8,200,3250,0.1,10,10,50,15,4,5,2,10,4,2,1600,10,-,-,-,-
0.7,200,3250,0.1,10,10,50,15,4,5,2,10,4,2,1600,10,4.82,0.08,3.46,14.4
0.6,200,3250,0.1,10,10,50,15,4,5,2,10,4,2,1600,10,6.18,0.2,4.21,17.2
0.5,200,3250,0.1,10,10,50,15,4,5,2,10,4,2,1600,10,8.21,0.31,5.16,19.1
0.4,200,3250,0.1,10,10,50,15,4,5,2,10,4,2,1600,10,11.48,0.43,6.53,20.8
0.8,200,3000,0.1,10,10,50,15,4,5,2,10,4,2,1600,10,-,-,-,-
0.7,200,3000,0.1,10,10,50,15,4,5,2,10,4,2,1600,10,4.94,0.04,3.37,12.6
0.6,200,3000,0.1,10,10,50,15,4,5,2,10,4,2,1600,10,6.32,0.16,4.35,16.3
0.5,200,3000,0.1,10,10,50,15,4,5,2,10,4,2,1600,10,8.38,0.28,5.32,18.5
0.4,200,3000,0.1,10,10,50,15,4,5,2,10,4,2,1600,10,11.68,0.39,6.71,20.3
0.8,200,2750,0.1,10,10,50,15,4,5,2,10,4,2,1600,10,-,-,-,-
0.7,200,2750,0.1,10,10,50,15,4,5,2,10,4,2,1600,10,-,-,-,-
0.6,200,2750,0.1,10,10,50,15,4,5,2,10,4,2,1600,10,6.46,0.11,4.5,15
0.5,200,2750,0.1,10,10,50,15,4,5,2,10,4,2,1600,10,8.54,0.23,5.47,17.3
0.4,200,2750,0.1,10,10,50,15,4,5,2,10,4,2,1600,10,11.87,0.34,6.88,19.2
0.8,200,2500,0.1,10,10,50,15,4,5,2,10,4,2,1600,10,-,-,-,-
0.7,200,2500,0.1,10,10,50,15,4,5,2,10,4,2,1600,10,-,-,-,-
0.6,200,2500,0.1,10,10,50,15,4,5,2,10,4,2,1600,10,6.59,0.05,4.46,12.7
0.5,200,2500,0.1,10,10,50,15,4,5,2,10,4,2,1600,10,8.69,0.17,5.62,15.9
0.4,200,2500,0.1,10,10,50,15,4,5,2,10,4,2,1600,10,12.04,0.28,7.04,17.9
0.8,200,2250,0.1,10,10,50,15,4,5,2,10,4,2,1600,10,-,-,-,-
0.7,200,2250,0.1,10,10,50,15,4,5,2,10,4,2,1600,10,-,-,-,-
0.6,200,2250,0.1,10,10,50,15,4,5,2,10,4,2,1600,10,-,-,-,-
0.5,200,2250,0.1,10,10,50,15,4,5,2,10,4,2,1600,10,8.82,0.1,5.76,13.8
0.4,200,2250,0.1,10,10,50,15,4,5,2,10,4,2,1600,10,12.18,0.21,7.19,16.2
0.8,200,3250,0.1,10,10,50,13,4,5,2,10,4,2,1600,10,-,-,-,-
0.7,200,3250,0.1,10,10,50,13,4,5,2,10,4,2,1600,10,4.82,0.08,3.46,14.4
0.6,200,3250,0.1,10,10,50,13,4,5,2,10,4,2,1600,10,6.18,0.2,4.21,17.2
0.5,200,3250,0.1,10,10,50,13,4,5,2,10,4,2,1600,10,8.21,0.31,5.16,19.1
0.4,200,3250,0.1,10,10,50,13,4,5,2,10,4,2,1600,10,11.48,0.43,6.53,20.8
0.8,200,3000,0.1,10,10,50,13,4,5,2,10,4,2,1600,10,-,-,-,-
0.7,200,3000,0.1,10,10,50,13,4,5,2,10,4,2,1600,10,4.94,0.04,3.37,12.6
0.6,200,3000,0.1,10,10,50,13,4,5,2,10,4,2,1600,10,6.32,0.16,4.35,16.3
0.5,200,3000,0.1,10,10,50,13,4,5,2,10,4,2,1600,10,8.38,0.28,5.32,18.5
0.4,200,3000,0.1,10,10,50,13,4,5,2,10,4,2,1600,10,11.68,0.39,6.71,20.3
0.8,200,2750,0.1,10,10,50,13,4,5,2,10,4,2,1600,10,-,-,-,-
0.7,200,2750,0.1,10,10,50,13,4,5,2,10,4,2,1600,10,-,-,-,-
0.6,200,2750,0.1,10,10,50,13,4,5,2,10,4,2,1600,10,6.46,0.11,4.5,15
0.5,200,2750,0.1,10,10,50,13,4,5,2,10,4,2,1600,10,8.54,0.23,5.47,17.3
0.4,200,2750,0.1,10,10,50,13,4,5,2,10,4,2,1600,10,11.87,0.34,6.88,19.2
0.8,200,2500,0.1,10,10,50,13,4,5,2,10,4,2,1600,10,-,-,-,-
0.7,200,2500,0.1,10,10,50,13,4,5,2,10,4,2,1600,10,-,-,-,-
0.6,200,2500,0.1,10,10,50,13,4,5,2,10,4,2,1600,10,6.59,0.05,4.46,12.7
0.5,200,2500,0.1,10,10,50,13,4,5,2,10,4,2,1600,10,8.69,0.17,5.62,15.9
0.4,200,2500,0.1,10,10,50,13,4,5,2,10,4,2,1600,10,12.04,0.28,7.04,17.9
0.8,200,2250,0.1,10,10,50,13,4,5,2,10,4,2,1600,10,-,-,-,-
0.7,200,2250,0.1,10,10,50,13,4,5,2,10,4,2,1600,10,-,-,-,-
0.6,200,2250,0.1,10,10,50,13,4,5,2,10,4,2,1600,10,-,-,-,-
0.5,200,2250,0.1,10,10,50,13,4,5,2,10,4,2,1600,10,8.82,0.1,5.76,13.8
0.4,200,2250,0.1,10,10,50,13,4,5,2,10,4,2,1600,10,12.18,0.21,7.19,16.2
0.8,200,3250,0.1,10,10,50,17,4,4,2,10,4,2,1600,10,-,-,-,-
0.7,200,3250,0.1,10,10,50,17,4,4,2,10,4,2,1600,10,5.38,0.06,3.83,13.4
0.6,200,3250,0.1,10,10,50,17,4,4,2,10,4,2,1600,10,6.86,0.17,4.76,16.7
0.5,200,3250,0.1,10,10,50,17,4,4,2,10,4,2,1600,10,9.05,0.29,5.79,18.7
0.4,200,3250,0.1,10,10,50,17,4,4,2,10,4,2,1600,10,12.56,0.4,7.27,20.3
0.8,200,3000,0.1,10,10,50,17,4,4,2,10,4,2,1600,10,-,-,-,-
0.7,200,3000,0.1,10,10,50,17,4,4,2,10,4,2,1600,10,5.49,0.01,2.81,8.7
0.6,200,3000,0.1,10,10,50,17,4,4,2,10,4,2,1600,10,6.98,0.12,4.89,15.4
0.5,200,3000,0.1,10,10,50,17,4,4,2,10,4,2,1600,10,9.19,0.24,5.93,17.5
0.4,200,3000,0.1,10,10,50,17,4,4,2,10,4,2,1600,10,12.73,0.35,7.42,19.5
0.8,200,2750,0.1,10,10,50,17,4,4,2,10,4,2,1600,10,-,-,-,-
0.7,200,2750,0.1,10,10,50,17,4,4,2,10,4,2,1600,10,-,-,-,-
0.6,200,2750,0.1,10,10,50,17,4,4,2,10,4,2,1600,10,7.09,0.07,4.92,13.4
0.5,200,2750,0.1,10,10,50,17,4,4,2,10,4,2,1600,10,9.32,0.18,6.06,16.2
0.4,200,2750,0.1,10,10,50,17,4,4,2,10,4,2,1600,10,12.87,0.29,7.56,18.1
0.8,200,2500,0.1,10,10,50,17,4,4,2,10,4,2,1600,10,-,-,-,-
0.7,200,2500,0.1,10,10,50,17,4,4,2,10,4,2,1600,10,-,-,-,-
0.6,200,2500,0.1,10,10,50,17,4,4,2,10,4,2,1600,10,7.19,0,1.3,3
0.5,200,2500,0.1,10,10,50,17,4,4,2,10,4,2,1600,10,9.44,0.11,6.18,14.3
0.4,200,2500,0.1,10,10,50,17,4,4,2,10,4,2,1600,10,12.99,0.22,7.69,16.5
0.8,200,2250,0.1,10,10,50,17,4,4,2,10,4,2,1600,10,-,-,-,-
0.7,200,2250,0.1,10,10,50,17,4,4,2,10,4,2,1600,10,-,-,-,-
0.6,200,2250,0.1,10,10,50,17,4,4,2,10,4,2,1600,10,-,-,-,-
0.5,200,2250,0.1,10,10,50,17,4,4,2,10,4,2,1600,10,9.53,0.04,5.88,11.1
0.4,200,2250,0.1,10,10,50,17,4,4,2,10,4,2,1600,10,13.09,0.15,7.81,14.5
0.8,200,3250,0.1,10,10,50,15,4,4,2,10,4,2,1600,10,-,-,-,-
0.7,200,3250,0.1,10,10,50,15,4,4,2,10,4,2,1600,10,5.38,0.06,3.83,13.4
0.6,200,3250,0.1,10,10,50,15,4,4,2,10,4,2,1600,10,6.86,0.17,4.76,16.7
0.5,200,3250,0.1,10,10,50,15,4,4,2,10,4,2,1600,10,9.05,0.29,5.79,18.7
0.4,200,3250,0.1,10,10,50,15,4,4,2,10,4,2,1600,10,12.56,0.4,7.27,20.3
0.8,200,3000,0.1,10,10,50,15,4,4,2,10,4,2,1600,10,-,-,-,-
0.7,200,3000,0.1,10,10,50,15,4,4,2,10,4,2,1600,10,5.49,0.01,2.81,8.7
0.6,200,3000,0.1,10,10,50,15,4,4,2,10,4,2,1600,10,6.98,0.12,4.89,15.4
0.5,200,3000,0.1,10,10,50,15,4,4,2,10,4,2,1600,10,9.19,0.24,5.93,17.5
0.4,200,3000,0.1,10,10,50,15,4,4,2,10,4,2,1600,10,12.73,0.35,7.42,19.5
0.8,200,2750,0.1,10,10,50,15,4,4,2,10,4,2,1600,10,-,-,-,-
0.7,200,2750,0.1,10,10,50,15,4,4,2,10,4,2,1600,10,-,-,-,-
0.6,200,2750,0.1,10,10,50,15,4,4,2,10,4,2,1600,10,7.09,0.07,4.92,13.4
0.5,200,2750,0.1,10,10,50,15,4,4,2,10,4,2,1600,10,9.32,0.18,6.06,16.2
0.4,200,2750,0.1,10,10,50,15,4,4,2,10,4,2,1600,10,12.87,0.29,7.56,18.1
0.8,200,2500,0.1,10,10,50,15,4,4,2,10,4,2,1600,10,-,-,-,-
0.7,200,2500,0.1,10,10,50,15,4,4,2,10,4,2,1600,10,-,-,-,-
0.6,200,2500,0.1,10,10,50,15,4,4,2,10,4,2,1600,10,7.19,0,1.3,3
0.5,200,2500,0.1,10,10,50,15,4,4,2,10,4,2,1600,10,9.44,0.11,6.18,14.3
0.4,200,2500,0.1,10,10,50,15,4,4,2,10,4,2,1600,10,12.99,0.22,7.69,16.5
0.8,200,2250,0.1,10,10,50,15,4,4,2,10,4,2,1600,10,-,-,-,-
